coil	コイル	11963	77	ぐるぐる巻く. コイル		
coincidentally	偶然	11963	77	偶然		
columbine	オダマキ	11963	77	オダマキ(植物)		69
concordant	一致した	11963	77	一致した	728	
correctness	正しさ	11963	77	正しさ		
cricket	クリケット	11963	77	コオロギ. (cf. ジミニー・クリケット(Jiminy Cricket). ピノキオ等に登場するディズニーキャラクター. ) 2. クリケット(野球に似たスポーツ)		74
customize	カスタマイズ	11963	77	を注文で特製する		
danced	踊っ	11963	77	踊った		
deride	あざ笑う	11963	77	あざ笑う. あざける. あざわらう. ばかにする		
discriminatory	差別的な	11963	77	差別的な		
doctorate	博士号	11963	77	博士号(の学位)		
eagerly	熱心に	11963	77	熱心に		
electrode	電極	11963	77	電極		60
exponentially	指数関数的に	11963	77	急激に. 幾何学級数的に		
fable	寓話	11963	77	(féɪbl)寓話(ぐうわ). (例. Aesop's Fablesイソップ物語). 作り話. 伝説. 神話. (fairy taleは子供のための妖精,魔法などの話)	769	9
facilitator	進行役	11963	77	進行役		
farmland	農地	11963	77	農地		71
finalize	終わらせる	11963	77	を終わらせる. 完了する. に結末をつける. を決定的にする	755	
fluctuate	変動する	11963	77	動揺する. 変動する. 揺動する		
Franciscan	フランシスコ	11963	77	フランシスカン大学 他		26
gimmick	ギミック	11963	77	いんちき. でたらめ. 仕掛け	594	
gratitude	感謝の気持ち	11963	77	感謝の気持ち. 感謝. 報恩の念		
Greenwich	グリニッチ	11963	77	グリニッジ. ロンドン南東部の町. グリニッジ平均時の基準となる都市		2
handout	資料	11963	77	施し物. 折りたたみ広告. 刷り物. 寄付. (政府の)公報. (講義･学会での)配布物		43
Hartford	ハートフォード	11963	77	ハートフォード. コネチカット州の州都		2
Hela	ヒーラ	11963	77	死者の女神(北欧神話). 死後の世界の女王. 2. HeLa cell (ヒーラ細胞). ヒト由来の最初の癌細胞株. 1951年子宮頸癌で死亡した30代黒人女性の腫瘍から分離された		8
herring	ニシン	11963	77	ニシン. 鰊		72
imbalance	不均衡	11963	77	不均衡		
internship	インターンシップ	11963	77	インターンシップ		
lastly	最後に	11963	77	最後に		
lineman	ラインマン	11963	77	電話線作業員		
mammography	マンモグラフィー	11963	77	マンモグラフィ. 乳房X線撮影法. 撮影装置		92
Mideast	中東地域	11963	77	中東地域		2
milligram	ミリグラム	11963	77	ミリグラム		50
murderous	残忍な	11963	77	殺人の. 残忍な. 非常に困難な	311	13
networking	ネットワーキング	11963	77	ネットワーキング		
ominous	不吉な	11963	77	不吉な. 不気味な. 縁起の悪い. 前兆となる	458	
orchard	果樹園	11963	77	果樹園		71
outnumber	数で勝る	11963	77	数で勝る		
paraphrase	言い換え	11963	77	説明. 言い替え. 意訳. 他の語で言いかえる. を言いかえる		
Pershing	パーシング	11963	77	豪華ヨットメーカー. 2. パーシング(人名) 他		96
photographic	写真の	11963	77	写真(用)の(ような). 鮮明な		43
ploy	策略	11963	77	策略. 計略. 遠征		
policymaker	政策立案者	11963	77	政策担当者		
pronoun	代名詞	11963	77	代名詞		27
proteome	プロテオーム	11963	77	プロテオーム. ある生物種,細胞の状態のタンパク質の総体. (ex. がん細胞と正常細胞のプロテオームの比較でがん化の原因等を研究). プロテオームを扱う解析がプロテオミクス		89
quantitated	定量	11963	77	定量の	393	
rehabilitate	修復する	11963	77	社会復帰させる. 名誉を回復させる		
retinoic	レチノイン	11963	77	レチノイン酸(Retinoic acid). ビタミンA(レチノール)の代謝物質. 成長や発達に必要なビタミンAの機能を媒介する,脊椎動物にとって必須の物質		87
sermon	説教	11963	77	(教会での)説教. お説教. 小言		
shah	シャー	11963	77	イラン国王の尊称. 王. 領主		11
shortfall	不足	11963	77	不足. 不足分(額)		
Sonoma	ソノマ	11963	77	ソノマ郡(Sonoma County). カリフォルニア州サンフランシスコ湾岸,サンフランシスコの北に位置する郡. ワイン生産地として有名		2
squick	squick	11963	77	嫌悪感を引き起こす	614	
stricter	厳格な	11963	77	厳格な	616	
subtlety	微妙	11963	77	微妙な考え. 微妙. 希薄. 巧妙		
subversive	破壊する	11963	77	破壊する. 転覆を企てる	743	
Suharto	スハルト	11963	77	スハルト. インドネシアの第2代大統領. 30年以上在任し. 工業化を推し進めた		98
theorem	定理	11963	77	(θíːərəm). 法則. 定理(=axiom). 原則		
Thymidine	チミジン	11963	77	チミジン. (生命科学)DNAヌクレオシドの一種		89
ultrasound	超音波	11963	77	超音波		60
unsafe	安全でない	11963	77	安全でない. 危険な. 不安な		
vapor	蒸気	11963	77	蒸気. 蒸発気(湯気. 水蒸気など). 空想. 妄想. 蒸発する. 水蒸気. 気相. 気体		56
variously	さまざまに	11963	77	いろいろに		
Warsaw	ワルシャワ	11963	77	ワルシャワ(Polandの首都)		2
woodland	森林	11963	77	森林. 森林地帯	431	71
acceptor	アクセプタ	12062	76	認められたもの		
affiliation	所属	12062	76	加入. 合併. 提携. (政治的な)友交関係		
applicability	適用性	12062	76	適用性		
attenuated	弱毒	12062	76	＜attenuate. 弱毒化した. 薄められた	961	
bartender	バーテンダー	12062	76	バーテン(=barman. UK英). (bar+tender(世話人))		39
Bethlehem	ベツレヘム	12062	76	ベツレヘム. パレスチナのヨルダン川西岸地区に位置し,エルサレムの南に隣接する. ヘブライ語聖書ではダビデの町,新約聖書ではイエスの生誕地とされている		2
birch	カバノキ	12062	76	バーチ(家具用材). カバの木		69
booster	ブースター	12062	76	昇圧器		
Budapest	ブダペスト	12062	76	ブダペスト市. (Hungaryの首都). 5世紀にフン族を統一したアッティラ大王の兄Budaの名が市の名の由来となった		2
categorical	カテゴリカル	12062	76	無条件の. 絶対的な. 明確な. 分類上の. 範疇に属する		
cay	岩礁	12062	76	岩礁. 洲. 洲島. 小島. (cf. reef暗礁)	323	63
contaminant	汚染物質	12062	76	汚染物質		49
deduct	差し引く	12062	76	控除する		
dissenting	異議を唱える	12062	76	異議を唱える		
doubtful	疑わしい	12062	76	あいまいな. 疑わしい. 不確かな		
durable	耐久性のある	12062	76	耐久力のある	338	
earmark	取っておく	12062	76	取っておく. 目印をつける. 指定する. (資金を)割り当てる		
EEG	EEG	12062	76	electroencephalogram. 脳波図		92
fanfic	fanfic	12062	76	二次創作		
farce	茶番	12062	76	笑劇. 茶番劇. ばかげたもの	879	
filings	やすりくず	12062	76	やすりくず		
financier	投資家	12062	76	財政家. 財務官		
flamboyant	きらびやかな	12062	76	色鮮やかな. 炎のような. 燃えるような. 派手な	999	
fugitive	逃亡者	12062	76	変わりやすい. 逃亡者. 脱走者. 亡命者. 放浪者. 脱走する. 逃亡する. さまよう	299	12
gall	ゴール	12062	76	心痛. すりむく. いらだたせる. 植物のこぶ(昆虫(gallfly)による虫こぶや,菌類の寄生によるコブ). (cf. goal)	795	85
giddy	めまいがする	12062	76	めまいがする. 目がくらむような		
glutathione	グルタチオン	12062	76	グルタチオン. 3つのアミノ酸から成るトリペプチド. 抗酸化物質の1つ		87
grenade	手榴弾	12062	76	手りゅう弾. 手榴弾. 催涙弾		23
header	ヘッダ	12062	76	(くぎなどの)作頭機. 穂摘み機. (俗)さかさ飛込み. ヘッディングによるシュート(パス)		
honorary	名誉の	12062	76	名誉上の. 肩書きだけの. 無給の		
hurl	投げる	12062	76	投げつける. 力いっぱい投げつける		
insightful	洞察力のある	12062	76	洞察に満ちた	618	
katha	カタ	12062	76	(サンスクリット語)story,speechの意		34
lamina	薄層	12062	76	薄板. 薄片. 薄層. 薄膜		
lucent	光る	12062	76	光る. 輝く	690	
malignancy	悪性腫瘍	12062	76	悪性腫瘍		91
mastery	支配	12062	76	支配力. 支配. 熟達. 優勢. 精通		
Mesa	メサ	12062	76	メサ(米国南西部の台地･周囲が絶壁の台地)		2
navigator	ナビゲーター	12062	76	ナビゲーター. 航海長. 操縦者. 海洋探検家	987	
nip	ニップ	12062	76	阻止する. つねる. はさむ. かむ. はさみ. ひとかみ. ひとつねり. 風刺. 酷評. 犬が噛む		
obligatory	義務的	12062	76	義務的な		
picky	うるさい	12062	76	えり好みをする. (味などに)うるさい. ひどくこせこせした		
preoccupy	先取りする	12062	76	いっぱいにする. 心を奪う. 先取する		
prod	突く	12062	76	刺激する. つつく		
prozac	プロザック	12062	76	プロザック. 抗うつ剤(商品名)		87
Qing	清	12062	76	清. Qing (Dynasty of China. 1644-1912). 中国とモンゴルを支配した最後の統一王朝		10
radial	ラジアル	12062	76	輻射形の. 放射状に. 光線の. 半径の		
Rembrandt	レンブラント	12062	76	Rembrandt Harmensz レンブラント. 17世紀を代表するオランダの画家		98
Reuter	ロイター	12062	76	ロイター. かつて存在したイギリスに本拠を置く通信社. カナダのトムソン社に買収されトムソン･ロイターの一部門となった		43
roach	ゴキブリ	12062	76	ゴキブリ(roach,cockroach). ローチ(コイ科の魚). マリファナの吸いさし. (loachはドジョウ)	203	74
shooter	シューター	12062	76	狩猟者. 銃猟者. (連発)銃. 写真(家)		25
spiked	スパイク	12062	76	スパイクされた		46
squat	スクワット	12062	76	しゃがむ. うずくまる. すわる. 無断で居座る		
ulster	アルスター	12062	76	(通例ベルト付きの)防寒用長コート		36
upright	直立	12062	76	まっすぐ立った. 直立の. まっすぐな. 垂直な. 直立した	979	
venom	毒	12062	76	悪意. 毒. 毒液. うらみ. に毒を注ぐ. 悪意で満たす	961	
wording	言葉遣い	12062	76	言葉で言い表す. 言い回し		
Zn	亜鉛	12062	76	亜鉛(zinc)		57
adaptor	アダプタ	12139	75	アダプター,アダプタ,接着体,補助具		
adjuvant	アジュバント	12139	75	アジュバント. 主剤に対する補助剤. 補助薬,免疫増強剤,抗原増強剤,補助,補助療法の意.		87
admiral	提督	12139	75	司令長官. 海軍大将. 指令長官	306	23
admirer	崇拝者	12139	75	賞賛者. 崇拝者	642	
alt	アルト(の)	12139	75	アルト(の). 中高音(の)		45
alveolar	歯槽	12139	75	(ælvíːəlɚ). 歯槽(しそう)の. 2. alveolar consonants(歯茎音t, n, l, sなど. 舌先を上歯茎に近づけて発音する子音)		79
anesthetized	麻酔	12139	75	麻酔をかけられた. (cf麻酔 anesthesia)	117	92
apical	頂点の	12139	75	頂点の		
atypical	非定型の	12139	75	異常な	819	
blueprint	青写真	12139	75	設計図. 青写真		53
blurb	推薦文	12139	75	(新刊書のカバーなどに印刷する出版社の)推薦広告. 誇大宣伝. 推薦広告をする		43
boredom	退屈	12139	75	退屈	620	
bourgeois	ブルジョワ	12139	75	中産階級の(人). 資本主義の. 商工業者. 中産階級の市民		16
Brooking	ブルッキング	12139	75	The Brookings Institution. ブルッキングス研究所. 米国の中道･リベラル系のシンクタンク 他		18
champ	チャンプ	12139	75	をむしゃむしゃ食う(chomp)	749	78
churn	チャーン	12139	75	撹乳器. 激動. かき回す. はね上げる. むかつく. 沸き返る. をわき返らせる		
congratulate	祝う	12139	75	祝詞を述べる. 喜ぶ. 祝いの言葉を述べる		
countin	数え上げる	12139	75	counting 数え上げる		31
customary	慣用	12139	75	習慣的の. 慣習の. いつもの. 例の		
depose	証言する	12139	75	供述する. 高位から退ける. 退陣させる		
detractor	中傷	12139	75	中傷者. けなす人	622	
draped	ドレープ	12139	75	＜drape. ドレープ,緩やかに垂れた布	416	
dreadful	恐ろしい	12139	75	恐ろしい	727	
Eden	エデン	12139	75	エデンの園(聖書)		10
flavopiridol	フラボピリドール	12139	75	フラボピリドール. がん治療薬. 細胞の分裂を阻止する働きがあり,がん細胞を殺傷できる可能性がある		87
fluent	流暢	12139	75	ゆったりとした. 流れる. 流暢な. 雄弁な. 文章のうまい. ゆるやかな. 流れるような		
forbidden	禁じられた	12139	75	禁じた. 禁じられた		
forte	フォルテ	12139	75	強み. 長所. 得手. おはこ. 特長		
guild	ギルド	12139	75	同業組合. 商人団体. ギルド. 組合		
hinge	ヒンジ	12139	75	ちょうつがい. 関節. 要所. 要点. 条件にする. 決める		
hypothalamus	視床下部	12139	75	視床下部. 間脳(視床の前下方)に位置し,自律機能の調節を行う総合中枢		79
impotence	インポテンス	12139	75	インポテンス. 性的に不能の		
insomnia	不眠症	12139	75	不眠. 不眠症	735	84
intercostal	肋間の	12139	75	肋間の		79
knick	クニック	12139	75	小物		
lettuce	レタス	12139	75	レタス		69
liner	ライナー	12139	75	裏を付けする人. 定期船. 線を引く人. はさみ金. 線の		
lipoprotein	リポタンパク質	12139	75	リポタンパク. 血漿中で脂質とアポタンパク質が結合したもの		87
lysosomal	リソソームの	12139	75	＜lysosome. リソソームの		85
macaque	マカク	12139	75	サル科マカク属のサル		
Mich	ミシガン州	12139	75	ミシガン州		4
mojo	モジョ	12139	75	魔法のパワー(a magic power). 魔法の呪文(a magic spell)		9
morphine	モルヒネ	12139	75	モルヒネ		87
Nietzsche	ニーチェ	12139	75	Friedrich W. Nietzscheフリードリヒ･ニーチェ. ドイツの哲学者		35
notation	表記法	12139	75	表記法. 記数法. 表記. 表示. 注釈. 記録. メモ		27
openness	開放性	12139	75	公開. 開放性		
optimum	最適	12139	75	最適(の). 最高条件(の)		
parasitic	寄生	12139	75	寄生する	963	
Paso	エル･パソ	12139	75	El Pasoエル･パソ. テキサス州最西端にある都市		2
pedal	ペダル	12139	75	ペダル(の). のペダルを踏む. 足の		
peddle	売り歩く	12139	75	行商する. を売り歩く. を少しずつ広める		
porcine	豚の	12139	75	豚の. 不潔な. 意地きたない	814	72
precinct	境内	12139	75	境内. 周囲. 区域. 管区. 選挙区. 境界. 周辺. 付近. 地区. 地域	704	
preposterous	不合理	12139	75	非常識な. バカげた. ばかげた	879	
pretreatment	前処理	12139	75	前処理		
prokaryote	原核生物	12139	75	原核生物. 核膜が無い(区別出来る核を持たない)細胞(原核細胞)からなる生物. 細菌類や藍藻類が相当する. (cf. euk(c)aryote真核生物)	127	85
raider	乗っ取り屋	12139	75	企業買収家. (企業などの)乗っ取り屋. 侵入者		16
receiving	受け入れ	12139	75	受け入れ		
reluctantly	しぶしぶ	12139	75	しぶしぶ. いやいや	624	
Schwarzenegger	シュワルツェネッガー	12139	75	Arnold Schwarzeneggerアーノルド･シュワルツェネッガー. 米国の映画俳優. 元カリフォルニア州知事		98
screener	スクリーナー	12139	75	審査官. しゃへい装置. スクリーナー		
scripture	聖書	12139	75	(常に複数形で)聖書(の一節)		6
siding	羽目板	12139	75	下見張り(外壁に貼る板)		
skid	スキッド	12139	75	横滑り. 空転. 滑り止め. ころ. 横滑りする		
sleazy	安っぽい	12139	75	薄っぺらな		
societal	社会的な	12139	75	社会の. 社会的な		
songwriter	作詞家	12139	75	作詞家		45
sprite	スプライト	12139	75	妖精. 小人		
subclass	サブクラス	12139	75	サブクラス		
sunglass	サングラス	12139	75	サングラス		
syncytium	合胞体	12139	75	合胞体. 融合細胞. 合胞体; 多核質; シンシチウム		89
syntax	構文	12139	75	シンタックス. 統語論. 構文		27
thankful	感謝している	12139	75	感謝している		
tighter	タイト	12139	75	タイトな		
vinyl	ビニール	12139	75	ビニール		
whitewash	ごまかし	12139	75	ごまかし. 取り繕い. 水しっくい. うわべを飾る. 表面を取り繕う. ごまかす	544	
winery	ワイナリー	12139	75	ブドウ酒醸造場		
yike	yike	12139	75	キャッ. 小型電動バイクの名		30
ablation	アブレーション	12240	74	＜ablate. 切除		92
acceleration	加速	12240	74	加速. 促進		
amass	蓄える	12240	74	集める. (財産)を蓄積する. 積む		
antiquity	古代	12240	74	古代		
armed	武装した	12240	74	武装(した). 棘のある		23
bacteriophage	バクテリオファージ	12240	74	バクテリオファージ. (細菌を食べるの意). 細菌に寄生して増殖し,菌体を溶かす一群のウイルス. 細菌ウイルス	963	85
Belfast	ベルファスト	12240	74	ベルファスト(北アイルランドの首都)		2
bitterness	苦味	12240	74	にがさ		82
blizzard	ブリザード	12240	74	暴風. 大吹雪. 暴風雪	657	62
bodily	身体の	12240	74	身体の. 肉体の		
brat	がき	12240	74	やんちゃ坊主. (俗)ガキ	659	31
candida	カンジダ	12240	74	カンジダ菌,-症. カンジダは酵母(単細胞性菌類)の属名. 出芽で増殖. カンジダ･アルビカンス(C. albicans)はカンジダ症を起こす病原体. 消化管,膣粘膜に棲み,体調が悪い時日和見感染を起こす		88
canned	缶詰	12240	74	缶詰めにした. 録音された. (俗)酔って		31
casting	キャスティング	12240	74	鋳造. 割当. 鋳物		
centrist	中道	12240	74	中間政党の(党員). 中道主義者		19
childish	幼稚な	12240	74	子供らしい		
clamp	クランプ	12240	74	とめ金. 留め金. 締め具		52
collaborator	協力者	12240	74	協力者. 共編者. 敵国協力者	953	22
commanding	指揮	12240	74	堂々とした. 命令する		
commentariat	評論家	12240	74	評論家		25
conductance	伝導度	12240	74	伝導度		60
conjure	呪文で呼び出す	12240	74	魔法で呼び出す	530	9
continuation	継続	12240	74	延長. 継続. 連続		
dehydrated	乾燥	12240	74	乾燥		
densely	密	12240	74	こんもり. 濃く. 密集して		
devout	敬けんな	12240	74	信心深い. faithful. pious. religious. worshipful		
Doubleday	ダブルデー	12240	74	ダブルデー(世界有数の出版社)		43
drilling	掘削	12240	74	掘削. 訓練		
Eli	イーライ	12240	74	Eli Lilly and Company. 米国の国際的な製薬会社. 売上高で世界9位. 本社はインディアナ州インディアナポリス市. 社名は創業者であるイーライ･リリーに由来		96
entrench	定着させる	12240	74	(都市･陣地)ざんごうで囲む. 揺るぎないものにする. を揺るぎないものにする		
euchromatic	真正染色質の	12240	74	(遺伝学)真正染色質の		89
evoked	誘発	12240	74	＜evoke. 誘発		
FAC	FAC	12240	74	Facility. Food and Agriculture Council (USDA米国農務省). Finance and Administration Committee (NEAFC). Federal Advisory Committee		18
flair	才能	12240	74	勘. 傾向. 直感. ひらめき. 第六感. 嗅覚. 識別力. 素質		
fluorophore	フルオロフォア	12240	74	蛍光色素分子	516	89
frighten	怖がらせる	12240	74	をおびえさせる. ぞっとさせる	727	
funk	ファンク	12240	74	おじけ. 憂うつな気分. 臆病者. be in a funk. 恐れる(尻ごみする. たじろぐ). (米俗)悪臭. ファンク(ビートが強く野性味あるジャズやロック). (F-)人名,姓.	817	
geographically	地理的に	12240	74	地質学的に		
Gettysburg	ゲティスバーグ	12240	74	ゲティスバーグ. ペンシルバニア州. Battle of Gettysburg,南北戦争の雌雄を決した戦いで知られる		2
glaucoma	緑内障	12240	74	緑内障. あおそこひ		91
goody	グッディ	12240	74	(goodies複数形で)おいしいもの. キャンディー. 菓子. アイスクリームなど. 特別に魅力のあるもの. (間投詞. 特に子供が)すごーい! うれしい! (人名,姓)グディ		
heed	留意	12240	74	注意を払う. 気をつける. 注意. 用心. 留意		
hotline	ホットライン	12240	74	ホットライン		
infuriate	激怒させる	12240	74	激怒させる	291	82
invaluable	計り知れない	12240	74	非常に貴重な. priceless	875	
Lexington	レキシントン	12240	74	レキシントン市 (ケンタッキー州第二の都市)		2
logically	論理的に	12240	74	論理的に. 必然的に		
lost	失われた	12240	74	＜lose. 失った. 迷った. 負けた. 夢中になった	766	
melancholy	憂鬱	12240	74	憂鬱な. もの悲しい. 哀愁. 憂鬱. 鬱病	474	
meloidogyne	ネコブセンチュウ	12240	74	ネコブセンチュウ. ナシ･サツマイモやトマトの根に寄生し瘤状にする病原菌	963	85
micron	ミクロン	12240	74	ミクロン. マイクロン(100 万分の 1. 記号μ). (M-)マイクロン(社名)		
moist	湿った	12240	74	湿気のある. 湿った. 涙ぐんだ. 濡れた	386	
mysteriously	神秘的に	12240	74	神秘的に. 不思議に. わけがありそうな様子で		
Neu	ノイ	12240	74	(ドイツ語)新しい		34
obstruct	妨害する	12240	74	遮断する. ふさぐ. 妨げる	745	
ontology	オントロジー	12240	74	オントロジー(存在論)		
perturb	混乱させる	12240	74	かき乱す. を不安にする. を混乱させる		
perverse	ひねくれた	12240	74	つむじ曲がりの. ひねくれた(=crooked). 道理に反する. 思いどおりにならない	858	
privatize	民営化する	12240	74	民営化する. 株式を非公開にする		
proteoglycan	プロテオグリカン	12240	74	プロテオグリカン. 糖とタンパク質の複合体. 「プロテオ」はプロテイン(=タンパク質),「グリカン」は多糖類を意味する		87
proton	プロトン	12240	74	プロトン. 陽子. (水素の原子核は1個の陽子のみで構成される. 電子が離れてイオン化した水素イオンは陽子そのものであり,水素イオンをプロトンと呼ぶ)	719	58
refractory	耐火物	12240	74	(人,動物など)手に負えない. 耐火性の. 難病の	338	
riverside	川辺	12240	74	河辺の		
scold	叱る	12240	74	がみがみ女. 説教する. 叱る(rebuke)	590	
seating	座席	12240	74	座席		
slender	細い	12240	74	ほっそりした. 不十分な. 細長い. わずかな. 薄弱な		78
smoky	スモーキー	12240	74	けむい. 煤けた. 煙を出す. 煙のような. くすんだ		
spec	スペック	12240	74	思惑. 投機. 演芸. 仕様明細書. (cf. speck小さい点)		
sponsorship	後援	12240	74	後援. 資金提供. 助成金. 保証人であること		
subtitles	サブタイトル	12240	74	サブタイトル		
superiority	優位性	12240	74	優越		
swiftly	迅速に	12240	74	すばやく. 迅速に		
three	3	12240	74	3. 3つ. 3の		
tractor	トラクター	12240	74	トラクター. 引く人. 引くもの		
transferase	トランスフェラーゼ	12240	74	トランスフェラーゼ, 転移酵素, 付加酵素		88
unconventional	型にはまらない	12240	74	慣例にとらわれない. 自由な. (服装など)略式の		
unnatural	不自然	12240	74	不自然な. 不思議な. 人情にそむく. 異常な	819	
unrest	不安	12240	74	(社会的な)不安. 心配. (社会的･政治的)動揺		
urea	尿素	12240	74	尿素. 無機化合物から初めて合成された有機化合物として有機化学史上重要		87
vial	バイアル	12240	74	ガラスびん. 水薬びん		
wisely	賢明に	12240	74	賢く. 賢明に. 抜け目なく. 賢明にも		
WWII	第二次世界大戦	12240	74	第二次世界大戦(1939年-1945年の6年間)		23
accessed	アクセス	12344	73	アクセスした		
acetylcholine	アセチルコリン	12344	73	アセチルコリン. 神経伝達物質の名称. コリン(choline)の誘導物である		87
airbus	エアバス	12344	73	エアバス		41
algebra	代数	12344	73	代数学. 代数 (図形以外のmath)	573	54
arthritic	関節炎の	12344	73	関節炎患者. 関節炎の		91
authoritarian	権威主義の	12344	73	権威主義の. 独裁主義の. 独裁主義者		19
barrack	兵舎	12344	73	(通常複数形)バラック. 兵舎 (Barack Obama大統領は別綴り)		
bombardment	衝撃	12344	73	爆撃		
bun	ロールパン	12344	73	(女性の)束髪		
CaCO	炭酸カルシウム	12344	73	炭酸カルシウム		87
cal	CAL	12344	73	カロリー. calorie	535	50
caper	ケイパー	12344	73	はね回る. 戯れる. セイヨウフウチョウボク		69
careless	不注意な	12344	73	不注意な. 無頓着な	604	
cerebellum	小脳	12344	73	小脳		79
Chevrolet	シボレー	12344	73	シボレー. 車名		41
Colombian	コロンビアの	12344	73	コロンビア(国)の	625	1
corrective	矯正	12344	73	訂正する. 訂正の		
courageous	勇敢な	12344	73	勇気のある. 勇敢な	476	
economical	安価な	12344	73	経済的な. 倹約した		16
elective	選択科目	12344	73	(米語)選挙で選ばれた. 選択科目		
emblem	エンブレム	12344	73	象徴. 記章. シンボルマーク(和製英語)		
empirically	経験的に	12344	73	経験的に. 経験に基づいた		19
Englishman	イギリス人	12344	73	イギリス人. イングランド人. 英国人	619	5
enrich	強化する	12344	73	金持ちにする. 豊かにする		
expressive	表現の	12344	73	表現力に富む		
festivity	祝祭	12344	73	祭典. お祭り騒ぎ		
fling	情事	12344	73	放り投げる. (軍隊など)を投入する. 急に～する. 情事		
folder	フォルダ	12344	73	書類はさみ. 折りたたみ器. 紙挟み. 折りたたみパンフレット		
gin	ジン	12344	73	ジン. 大麦,ライ麦,ジャガイモなどを原料とした蒸留酒. 2. 綿織り機. 綿繰り機		39
hideous	恐ろしい	12344	73	見るも恐ろしい. ぞっとする. 忌まわしい. 胸が悪くなる	727	
Hilary	ヒラリー	12344	73	ヒラリー(女優), (元クリントン大統領夫人はHillary)		98
hp	馬力	12344	73	馬力		50
Hz	ヘルツ	12344	73	ヘルツ(周波数,振動数の単位)		50
infectivity	伝染力	12344	73	伝染力		91
interleukin	インターロイキン	12344	73	インターロイキン(がん治療薬)		87
Karachi	カラチ	12344	73	カラチ. パキスタン最大の都市. インダス川河口西に位置. 人口1. 300万人は世界第20位		2
literate	学問のある	12344	73	読み書きできる. 文学通の. 文献		
magnify	拡大する	12344	73	拡大する. 誇張する	446	
mantra	マントラ	12344	73	マントラ. 真理を表す秘密の言葉. 呪文. 持論. 主義. 信念. モットー. スローガン	530	6
maxim	格言	12344	73	格言. ことわざ. 金言. 行動原理. 処世訓	764	
minimally	最低限	12344	73	最小限		
monomer	モノマー	12344	73	モノマー(単量体)が少数結合した重合体がオリゴマー(oligomer). ダイマー(dimer,二量体),トライマー(trimer,三量体),テトラマー(tetramer,四量体)等. 多数の重合体はポリマー(polymer)	301	87
moose	ムース	12344	73	ムース. アメリカヘラジカ		72
multitude	多数	12344	73	多数. 群集. 大衆. 大勢		
murky	濁った	12344	73	暗い. 陰気な. 曇っている. 理解しにくい		
necessitate	必要とする	12344	73	強いて～させる. 必要とする(させる). 要請する. ～することを余儀なくさせる		
nodded	うなずいて	12344	73	うなずいて	574	
observable	観察できる	12344	73	観測される		
onstage	ステージ上の	12344	73	ステージ上の		
Oslo	オスロ	12344	73	オスロ(Norwayの首都)		2
Perl	パール	12344	73	パール. 習得が比較的容易な汎用プログラム言語		95
peroxide	過酸化物	12344	73	過酸化物		87
persistently	しつこく	12344	73	しつこく. 永続的に	863	
polished	洗練された	12344	73	磨いた		
prognostic	予後の	12344	73	予後の		
PTA	PTA	12344	73	PTA. Parent-Teacher Association		18
puzzling	不可解な	12344	73	当惑させる. わけのわからない		
pylori	ピロリ	12344	73	ピロリは胃の出口(幽門). ヘリコバクター･ピロリ(Helicobacter pylori)菌は胃内のグラム陰性細菌. ヘリコは旋回. バクターはバクテリア(細菌)		85
racetrack	競馬場	12344	73	競技場		
recreate	再作成	12344	73	気晴しをさせる. 休養させる		
revoke	取り消す	12344	73	取り消す		
selected	選択	12344	73	選択した		
SEM	SEM	12344	73	Search Engine Marketing. 検索で自社サイトへの訪問者を増やす手法. SEOやキーワード連動型広告等 2. Scanning Electron Microscope走査型電子顕微鏡 他		95
speedy	スピーディー	12344	73	速い. 迅速な		
stabilization	安定化	12344	73	安定(させること). 固定化		
subdue	征服する	12344	73	を征服する. を抑える. 鎮圧する. 抑制する. 緩和する	416	
symbolism	シンボリズム	12344	73	象徴主義		19
synthetase	合成酵素	12344	73	合成酵素		88
tacky	粘着性の	12344	73	みすぼらしい. 粘る. 安っぽい		
til	ゴマ	12344	73	(俗)till(-まで)の誤用. 2. TIL (Technical Information and Library Services. 技術情報ライブラリサービス)		31
timeless	時代を超えた	12344	73	永遠の. 永久の. いつでも有効な. 時間を超越した. 時代を超えた. 時ならぬ. 時期尚早の	554	
toothpaste	歯磨き粉	12344	73	歯磨き粉. ねり歯磨き		
toughest	過酷な	12344	73	過酷な		
tranquil	静かな	12344	73	のどかな. 静かな. 平穏な. 安らかな		
travels	旅行	12344	73	旅行	977	47
Turin	トゥーリン	12344	73	トリノ市. ミラノに次ぐイタリア第2の工業都市. 自動車工業の拠点		2
turret	タレット	12344	73	(建物の角の. 主に装飾用の)小塔. タレット		53
violin	バイオリン	12344	73	バイオリン. バイオリン奏者		
WU	WU	12344	73	ワシントン大学(セントルイス)(Washington University in St. Louis), Windows Update		26
abstraction	抽象化	12442	72	抽象作用. 抽象		
ADR	ADR	12442	72	American Depository Receipts. 米国預託証券		16
aloud	声を出して	12442	72	声を出して. 大声で		30
amenity	アメニティ	12442	72	快適さ. 礼儀. 生活を楽しくするもの. (人柄)感じのよさ	340	82
analysed	分析	12442	72	分析した	573	54
arbitrarily	任意に	12442	72	任意に		
barrio	バリオ	12442	72	(米国の)スペイン語通用地域		
Basil	バジル	12442	72	聖バシリウス(4世紀,ローマカトリック教会を異教から守った小アジアの司教の名). 2. バジル,バジリコ(シソ科の植物)		69
